"","datum","x"
"267",2017-02-27,169
"268",2017-02-28,58
"269",2017-03-01,38
"270",2017-03-02,45
"271",2017-03-03,22
"272",2017-03-06,47
"273",2017-03-07,72
"274",2017-03-08,18
"275",2017-03-09,47
"276",2017-03-10,120
"277",2017-03-13,133
"278",2017-03-14,40
"279",2017-03-15,34
"280",2017-03-16,8
"281",2017-03-17,61
"282",2017-03-20,15
"283",2017-03-21,53
"284",2017-03-23,18
"285",2017-03-24,9
"286",2017-03-27,20
"287",2017-03-28,18
"288",2017-03-29,61
"289",2017-03-31,25
"290",2017-04-03,51
"291",2017-04-04,42
"292",2017-04-05,15
"293",2017-04-06,11
"294",2017-04-07,28
"295",2017-04-10,36
"296",2017-04-11,12
"297",2017-04-12,80
"298",2017-04-13,6
"299",2017-04-18,22
"300",2017-04-19,7
"301",2017-04-20,47
"302",2017-04-21,79
"303",2017-04-22,21
"304",2017-04-24,33
"305",2017-04-25,62
"306",2017-04-26,21
"307",2017-04-27,56
"308",2017-04-28,3
"309",2017-05-03,14
"310",2017-05-04,11
"311",2017-05-05,36
"312",2017-05-08,21
"313",2017-05-10,65
"314",2017-05-11,76
"315",2017-05-12,18
"316",2017-05-13,12
"317",2017-05-15,50
"318",2017-05-16,33
"319",2017-05-17,14
"320",2017-05-18,28
"321",2017-05-19,8
"322",2017-05-22,8
"323",2017-05-23,34
"324",2017-05-25,8
"325",2017-05-29,30
"326",2017-05-31,34
"327",2017-06-01,5
"328",2017-06-02,140
"329",2017-06-05,18
"330",2017-06-06,8
"331",2017-06-07,32
"332",2017-06-08,39
"333",2017-06-09,23
"334",2017-06-10,8
"335",2017-06-12,36
"336",2017-06-13,27
"337",2017-06-14,11
"338",2017-06-15,21
"339",2017-06-16,58
"340",2017-06-19,17
"341",2017-06-20,61
"342",2017-06-21,6
"343",2017-06-22,23
"344",2017-06-23,68
"345",2017-06-26,69
"346",2017-06-27,42
"347",2017-06-28,89
"348",2017-06-29,32
"349",2017-07-01,9
"350",2017-07-03,26
"351",2017-07-04,5
"352",2017-07-05,45
"353",2017-07-06,35
"354",2017-07-07,4
"355",2017-07-10,19
"356",2017-07-11,6
"357",2017-07-12,32
"358",2017-07-13,19
"359",2017-07-17,13
"360",2017-07-18,32
"361",2017-07-20,3
"362",2017-07-21,9
"363",2017-07-24,13
"364",2017-07-25,10
"365",2017-07-26,6
"366",2017-07-27,29
"367",2017-07-28,8
"368",2017-07-31,15
"369",2017-08-01,10
"370",2017-08-02,7
"371",2017-08-03,17
"372",2017-08-04,16
"373",2017-08-05,22
"374",2017-08-07,22
"375",2017-08-08,6
"376",2017-08-09,58
"377",2017-08-10,24
"378",2017-08-11,31
"379",2017-08-14,15
"380",2017-08-15,15
"381",2017-08-16,18
"382",2017-08-17,40
"383",2017-08-18,7
"384",2017-08-21,14
"385",2017-08-22,48
"386",2017-08-23,20
"387",2017-08-24,73
"388",2017-08-25,16
"389",2017-08-28,34
"390",2017-08-29,48
"391",2017-08-30,4
"392",2017-08-31,15
"393",2017-09-01,6
"394",2017-09-04,17
"395",2017-09-05,136
"396",2017-09-06,13
"397",2017-09-07,85
"398",2017-09-08,27
"399",2017-09-11,19
"400",2017-09-12,20
"401",2017-09-13,42
"402",2017-09-14,4
"403",2017-09-15,25
"404",2017-09-18,21
"405",2017-09-19,8
"406",2017-09-20,73
"407",2017-09-21,15
"408",2017-09-22,37
"409",2017-09-25,38
"410",2017-09-26,63
"411",2017-09-29,9
"412",2017-10-02,10
"413",2017-10-03,3
"414",2017-10-04,35
"415",2017-10-05,3
"416",2017-10-06,16
"417",2017-10-09,38
"418",2017-10-10,34
"419",2017-10-11,19
"420",2017-10-12,13
"421",2017-10-13,26
"422",2017-10-14,5
"423",2017-10-16,59
"424",2017-10-18,20
"425",2017-10-19,7
"426",2017-10-20,17
"427",2017-10-23,38
"428",2017-10-24,29
"429",2017-10-25,50
"430",2017-10-26,30
"431",2017-10-27,47
"432",2017-10-30,58
"433",2017-10-31,29
"434",2017-11-01,33
"435",2017-11-02,35
"436",2017-11-03,29
"437",2017-11-07,9
"438",2017-11-08,28
"439",2017-11-09,51
"440",2017-11-10,42
"441",2017-11-13,33
"442",2017-11-14,42
"443",2017-11-15,36
"444",2017-11-16,6
"445",2017-11-17,48
"446",2017-11-20,27
"447",2017-11-21,8
"448",2017-11-23,12
"449",2017-11-24,11
"450",2017-11-25,9
"451",2017-11-27,14
"452",2017-11-28,42
"453",2017-11-30,32
"454",2017-12-01,14
"455",2017-12-04,51
"456",2017-12-05,12
"457",2017-12-06,73
"458",2017-12-07,35
"459",2017-12-08,31
"460",2017-12-11,47
"461",2017-12-12,75
"462",2017-12-13,182
"463",2017-12-14,61
"464",2017-12-15,85
"465",2017-12-16,4
"466",2017-12-18,49
"467",2017-12-19,76
"468",2017-12-20,2
"469",2017-12-21,12
"470",2017-12-22,32
"471",2017-12-25,50
"472",2017-12-26,42
"473",2017-12-27,86
"474",2017-12-28,4
"475",2017-12-29,42
"476",2018-01-03,43
"477",2018-01-04,77
"478",2018-01-05,33
"479",2018-01-08,42
"480",2018-01-09,24
"481",2018-01-10,87
"482",2018-01-11,175
"483",2018-01-12,35
"484",2018-01-13,19
"485",2018-01-15,69
"486",2018-01-16,90
"487",2018-01-17,101
"488",2018-01-18,90
"489",2018-01-19,181
"490",2018-01-20,4
"491",2018-01-22,125
"492",2018-01-23,131
"493",2018-01-24,157
"494",2018-01-25,84
"495",2018-01-26,54
"496",2018-01-27,85
"497",2018-01-29,85
"498",2018-01-30,56
"499",2018-01-31,103
"500",2018-02-01,72
"501",2018-02-02,84
"502",2018-02-05,147
"503",2018-02-06,130
"504",2018-02-07,53
"505",2018-02-08,183
"506",2018-02-09,88
"507",2018-02-10,45
"508",2018-02-12,117
"509",2018-02-13,96
"510",2018-02-14,130
"511",2018-02-15,33
"512",2018-02-16,34
"513",2018-02-17,77
"514",2018-02-19,88
"515",2018-02-20,137
"516",2018-02-21,113
"517",2018-02-22,204
"518",2018-02-23,90
"519",2018-02-24,12
"520",2018-02-26,53
"521",2018-02-27,121
"522",2018-02-28,37
"523",2018-03-01,27
"524",2018-03-05,45
"525",2018-03-06,35
"526",2018-03-07,57
"527",2018-03-08,59
"528",2018-03-09,88
"529",2018-03-12,89
"530",2018-03-13,75
"531",2018-03-14,50
"532",2018-03-15,42
"533",2018-03-16,73
"534",2018-03-17,27
"535",2018-03-19,235
"536",2018-03-20,32
"537",2018-03-21,76
"538",2018-03-22,73
"539",2018-03-23,46
"540",2018-03-24,9
"541",2018-03-26,14
"542",2018-03-27,23
"543",2018-03-28,38
"544",2018-03-29,37
"545",2018-03-30,27
"546",2018-04-03,7
"547",2018-04-04,59
"548",2018-04-05,10
"549",2018-04-10,5
"550",2018-04-11,10
"551",2018-04-12,49
"552",2018-04-13,117
"553",2018-04-16,22
"554",2018-04-17,7
"555",2018-04-18,67
"556",2018-04-19,8
"557",2018-04-20,63
"558",2018-04-21,2
"559",2018-04-23,5
"560",2018-04-24,32
"561",2018-04-25,17
"562",2018-04-26,95
"563",2018-04-27,57
"564",2018-04-28,15
"565",2018-04-30,42
"566",2018-05-03,12
"567",2018-05-04,2
"568",2018-05-07,51
"569",2018-05-08,19
"570",2018-05-09,45
"571",2018-05-11,11
"572",2018-05-14,5
"573",2018-05-15,24
"574",2018-05-16,5
"575",2018-05-17,64
"576",2018-05-18,39
"577",2018-05-21,30
"578",2018-05-22,21
"579",2018-05-23,17
"580",2018-05-24,50
"581",2018-05-28,33
"582",2018-05-30,52
"583",2018-05-31,13
"584",2018-06-04,3
"585",2018-06-05,28
"586",2018-06-06,80
"587",2018-06-07,5
"588",2018-06-08,39
"589",2018-06-12,11
"590",2018-06-13,90
"591",2018-06-14,91
"592",2018-06-15,70
"593",2018-06-16,14
"594",2018-06-18,35
"595",2018-06-19,41
"596",2018-06-20,39
"597",2018-06-21,32
"598",2018-06-22,65
"599",2018-06-25,30
"600",2018-06-26,40
"601",2018-06-27,27
"602",2018-06-28,14
"603",2018-06-29,26
"604",2018-06-30,17
"605",2018-07-02,29
"606",2018-07-03,29
"607",2018-07-04,12
"608",2018-07-05,13
"609",2018-07-06,79
"610",2018-07-09,17
"611",2018-07-10,24
"612",2018-07-11,2
"613",2018-07-12,56
"614",2018-07-13,3
"615",2018-07-14,22
"616",2018-07-17,3
"617",2018-07-18,14
"618",2018-07-19,20
"619",2018-07-20,7
"620",2018-07-24,28
"621",2018-07-26,22
"622",2018-07-27,5
"623",2018-07-30,43
"624",2018-07-31,6
"625",2018-08-01,16
"626",2018-08-02,42
"627",2018-08-06,11
"628",2018-08-07,49
"629",2018-08-08,13
"630",2018-08-09,43
"631",2018-08-10,2
"632",2018-08-11,3
"633",2018-08-13,25
"634",2018-08-14,52
"635",2018-08-15,19
"636",2018-08-16,2
"637",2018-08-17,4
"638",2018-08-21,52
"639",2018-08-22,15
"640",2018-08-23,96
"641",2018-08-29,15
"642",2018-08-30,4
"643",2018-09-03,28
"644",2018-09-04,49
"645",2018-09-05,21
"646",2018-09-06,33
"647",2018-09-07,8
"648",2018-09-10,38
"649",2018-09-12,31
"650",2018-09-13,58
"651",2018-09-14,100
"652",2018-09-15,3
"653",2018-09-17,34
"654",2018-09-18,6
"655",2018-09-19,9
"656",2018-09-20,23
"657",2018-09-21,77
"658",2018-09-24,13
"659",2018-09-25,5
"660",2018-09-26,23
"661",2018-09-28,20
"662",2018-10-02,13
"663",2018-10-03,22
"664",2018-10-04,9
"665",2018-10-05,78
"666",2018-10-08,19
"667",2018-10-10,57
"668",2018-10-11,36
"669",2018-10-12,18
"670",2018-10-15,8
"671",2018-10-16,16
"672",2018-10-17,47
"673",2018-10-18,7
"674",2018-10-19,4
"675",2018-10-22,17
"676",2018-10-23,19
"677",2018-10-26,28
"678",2018-10-29,52
"679",2018-10-30,17
"680",2018-10-31,3
"681",2018-11-01,45
"682",2018-11-02,45
"683",2018-11-05,8
"684",2018-11-07,33
"685",2018-11-08,2
"686",2018-11-09,7
