"","datum","x"
"1",2017-12-12,9
"2",2017-12-25,10
"3",2017-12-26,73
"4",2018-01-03,25
"5",2018-01-04,6
"6",2018-01-05,10
"7",2018-01-11,25
"8",2018-01-12,23
"9",2018-01-16,8
"10",2018-01-19,37
"11",2018-01-26,11
"12",2018-01-30,9
"13",2018-02-02,18
"14",2018-02-08,2
"15",2018-03-02,8
"16",2018-10-12,2
"17",2018-11-28,6
"18",2018-11-29,10
