"","datum","x"
"267",2016-12-28,40
"268",2016-12-29,44
"269",2016-12-30,72
"270",2016-12-31,3
"271",2017-01-03,2
"272",2017-01-04,90
"273",2017-01-05,29
"274",2017-01-09,116
"275",2017-01-10,145
"276",2017-01-11,143
"277",2017-01-12,70
"278",2017-01-13,24
"279",2017-01-14,10
"280",2017-01-16,78
"281",2017-01-17,116
"282",2017-01-18,46
"283",2017-01-19,116
"284",2017-01-20,55
"285",2017-01-23,48
"286",2017-01-24,31
"287",2017-01-25,65
"288",2017-01-26,82
"289",2017-01-27,44
"290",2017-01-30,59
"291",2017-01-31,30
"292",2017-02-01,131
"293",2017-02-02,117
"294",2017-02-03,142
"295",2017-02-04,18
"296",2017-02-06,71
"297",2017-02-07,33
"298",2017-02-08,63
"299",2017-02-09,51
"300",2017-02-10,21
"301",2017-02-11,16
"302",2017-02-13,46
"303",2017-02-14,28
"304",2017-02-15,7
"305",2017-02-16,5
"306",2017-02-17,63
"307",2017-02-20,79
"308",2017-02-21,62
"309",2017-02-22,86
"310",2017-02-23,53
"311",2017-02-24,41
"312",2017-02-25,9
"313",2017-02-27,35
"314",2017-02-28,25
"315",2017-03-01,33
"316",2017-03-02,38
"317",2017-03-03,52
"318",2017-03-06,87
"319",2017-03-07,84
"320",2017-03-08,149
"321",2017-03-09,7
"322",2017-03-10,28
"323",2017-03-11,30
"324",2017-03-13,135
"325",2017-03-14,74
"326",2017-03-15,44
"327",2017-03-16,64
"328",2017-03-17,75
"329",2017-03-18,15
"330",2017-03-20,125
"331",2017-03-21,51
"332",2017-03-22,93
"333",2017-03-23,144
"334",2017-03-24,92
"335",2017-03-25,7
"336",2017-03-27,10
"337",2017-03-28,29
"338",2017-03-29,61
"339",2017-03-30,67
"340",2017-03-31,46
"341",2017-04-03,90
"342",2017-04-04,147
"343",2017-04-05,74
"344",2017-04-06,92
"345",2017-04-07,38
"346",2017-04-08,23
"347",2017-04-10,74
"348",2017-04-11,62
"349",2017-04-12,126
"350",2017-04-13,130
"351",2017-04-18,58
"352",2017-04-19,30
"353",2017-04-20,85
"354",2017-04-21,39
"355",2017-04-24,11
"356",2017-04-25,16
"357",2017-04-26,13
"358",2017-04-27,40
"359",2017-04-28,78
"360",2017-04-29,2
"361",2017-05-03,127
"362",2017-05-04,170
"363",2017-05-05,42
"364",2017-05-08,100
"365",2017-05-09,75
"366",2017-05-10,102
"367",2017-05-11,48
"368",2017-05-12,80
"369",2017-05-15,43
"370",2017-05-16,23
"371",2017-05-17,119
"372",2017-05-18,140
"373",2017-05-19,33
"374",2017-05-20,8
"375",2017-05-22,31
"376",2017-05-23,8
"377",2017-05-24,112
"378",2017-05-25,16
"379",2017-05-26,37
"380",2017-05-27,3
"381",2017-05-29,29
"382",2017-05-30,45
"383",2017-05-31,48
"384",2017-06-01,51
"385",2017-06-02,51
"386",2017-06-03,8
"387",2017-06-05,108
"388",2017-06-06,11
"389",2017-06-07,74
"390",2017-06-08,23
"391",2017-06-09,37
"392",2017-06-12,79
"393",2017-06-13,39
"394",2017-06-14,13
"395",2017-06-15,96
"396",2017-06-16,74
"397",2017-06-19,12
"398",2017-06-20,69
"399",2017-06-21,64
"400",2017-06-22,57
"401",2017-06-23,37
"402",2017-06-26,26
"403",2017-06-27,38
"404",2017-06-28,18
"405",2017-06-29,81
"406",2017-06-30,44
"407",2017-07-03,29
"408",2017-07-04,12
"409",2017-07-05,5
"410",2017-07-06,66
"411",2017-07-07,36
"412",2017-07-08,22
"413",2017-07-10,56
"414",2017-07-11,27
"415",2017-07-12,42
"416",2017-07-13,40
"417",2017-07-14,137
"418",2017-07-17,78
"419",2017-07-18,96
"420",2017-07-19,56
"421",2017-07-20,54
"422",2017-07-21,22
"423",2017-07-24,38
"424",2017-07-25,58
"425",2017-07-26,34
"426",2017-07-27,12
"427",2017-07-28,35
"428",2017-07-31,115
"429",2017-08-01,59
"430",2017-08-02,60
"431",2017-08-03,75
"432",2017-08-04,73
"433",2017-08-07,19
"434",2017-08-08,17
"435",2017-08-09,53
"436",2017-08-10,49
"437",2017-08-11,86
"438",2017-08-12,33
"439",2017-08-14,87
"440",2017-08-15,57
"441",2017-08-16,22
"442",2017-08-17,67
"443",2017-08-18,19
"444",2017-08-19,5
"445",2017-08-21,68
"446",2017-08-22,36
"447",2017-08-23,45
"448",2017-08-24,94
"449",2017-08-25,43
"450",2017-08-28,17
"451",2017-08-29,26
"452",2017-08-30,27
"453",2017-08-31,13
"454",2017-09-01,89
"455",2017-09-02,6
"456",2017-09-04,17
"457",2017-09-05,65
"458",2017-09-06,14
"459",2017-09-07,39
"460",2017-09-08,40
"461",2017-09-09,4
"462",2017-09-11,74
"463",2017-09-12,65
"464",2017-09-13,82
"465",2017-09-14,50
"466",2017-09-15,56
"467",2017-09-18,6
"468",2017-09-19,62
"469",2017-09-20,20
"470",2017-09-21,42
"471",2017-09-25,18
"472",2017-09-26,65
"473",2017-09-27,72
"474",2017-09-28,38
"475",2017-09-29,33
"476",2017-10-02,90
"477",2017-10-03,49
"478",2017-10-04,105
"479",2017-10-05,52
"480",2017-10-06,72
"481",2017-10-07,10
"482",2017-10-09,48
"483",2017-10-10,106
"484",2017-10-11,71
"485",2017-10-12,113
"486",2017-10-13,31
"487",2017-10-14,5
"488",2017-10-16,45
"489",2017-10-17,18
"490",2017-10-18,20
"491",2017-10-19,57
"492",2017-10-20,41
"493",2017-10-23,103
"494",2017-10-24,131
"495",2017-10-25,101
"496",2017-10-26,50
"497",2017-10-27,65
"498",2017-10-28,8
"499",2017-10-30,48
"500",2017-10-31,116
"501",2017-11-01,110
"502",2017-11-02,41
"503",2017-11-03,19
"504",2017-11-06,74
"505",2017-11-07,54
"506",2017-11-08,102
"507",2017-11-09,104
"508",2017-11-10,67
"509",2017-11-11,2
"510",2017-11-13,170
"511",2017-11-14,34
"512",2017-11-15,125
"513",2017-11-16,102
"514",2017-11-18,3
"515",2017-11-20,64
"516",2017-11-21,138
"517",2017-11-22,62
"518",2017-11-23,71
"519",2017-11-24,62
"520",2017-11-27,48
"521",2017-11-28,42
"522",2017-11-29,198
"523",2017-12-01,28
"524",2017-12-04,71
"525",2017-12-05,119
"526",2017-12-06,70
"527",2017-12-07,77
"528",2017-12-08,43
"529",2017-12-11,46
"530",2017-12-12,39
"531",2017-12-13,167
"532",2017-12-14,52
"533",2017-12-15,106
"534",2017-12-16,3
"535",2017-12-18,73
"536",2017-12-19,34
"537",2017-12-20,35
"538",2017-12-21,16
"539",2017-12-22,23
"540",2017-12-25,85
"541",2017-12-26,68
"542",2017-12-27,83
"543",2017-12-28,52
"544",2017-12-29,64
"545",2017-12-30,29
"546",2018-01-02,3
"547",2018-01-03,54
"548",2018-01-04,97
"549",2018-01-05,94
"550",2018-01-08,86
"551",2018-01-09,86
"552",2018-01-10,60
"553",2018-01-11,129
"554",2018-01-12,247
"555",2018-01-13,17
"556",2018-01-15,90
"557",2018-01-16,18
"558",2018-01-17,110
"559",2018-01-18,85
"560",2018-01-19,114
"561",2018-01-22,54
"562",2018-01-23,118
"563",2018-01-24,117
"564",2018-01-25,52
"565",2018-01-26,197
"566",2018-01-27,38
"567",2018-01-29,41
"568",2018-01-30,138
"569",2018-01-31,88
"570",2018-02-01,22
"571",2018-02-02,32
"572",2018-02-05,13
"573",2018-02-06,81
"574",2018-02-07,83
"575",2018-02-08,59
"576",2018-02-09,43
"577",2018-02-10,1
"578",2018-02-12,45
"579",2018-02-13,133
"580",2018-02-14,59
"581",2018-02-17,7
"582",2018-02-19,63
"583",2018-02-20,26
"584",2018-02-21,11
"585",2018-02-22,28
"586",2018-02-23,17
"587",2018-02-24,5
"588",2018-02-26,15
"589",2018-02-27,61
"590",2018-02-28,102
"591",2018-03-01,127
"592",2018-03-02,104
"593",2018-03-05,103
"594",2018-03-06,130
"595",2018-03-07,241
"596",2018-03-08,148
"597",2018-03-09,92
"598",2018-03-12,122
"599",2018-03-13,187
"600",2018-03-14,116
"601",2018-03-15,69
"602",2018-03-16,46
"603",2018-03-17,2
"604",2018-03-19,87
"605",2018-03-20,160
"606",2018-03-21,248
"607",2018-03-22,42
"608",2018-03-23,136
"609",2018-03-24,3
"610",2018-03-26,70
"611",2018-03-27,68
"612",2018-03-28,186
"613",2018-03-29,39
"614",2018-03-30,80
"615",2018-03-31,7
"616",2018-04-02,51
"617",2018-04-03,96
"618",2018-04-04,76
"619",2018-04-05,42
"620",2018-04-10,110
"621",2018-04-11,81
"622",2018-04-12,76
"623",2018-04-13,76
"624",2018-04-14,32
"625",2018-04-16,33
"626",2018-04-17,40
"627",2018-04-18,19
"628",2018-04-19,83
"629",2018-04-20,52
"630",2018-04-21,1
"631",2018-04-23,10
"632",2018-04-24,11
"633",2018-04-25,30
"634",2018-04-26,18
"635",2018-04-27,118
"636",2018-04-28,13
"637",2018-04-30,57
"638",2018-05-03,83
"639",2018-05-04,38
"640",2018-05-07,98
"641",2018-05-08,78
"642",2018-05-09,118
"643",2018-05-10,70
"644",2018-05-11,41
"645",2018-05-14,65
"646",2018-05-15,99
"647",2018-05-16,83
"648",2018-05-17,22
"649",2018-05-18,71
"650",2018-05-21,7
"651",2018-05-22,5
"652",2018-05-23,69
"653",2018-05-24,74
"654",2018-05-25,3
"655",2018-05-28,45
"656",2018-05-29,62
"657",2018-05-30,108
"658",2018-05-31,51
"659",2018-06-01,53
"660",2018-06-04,81
"661",2018-06-05,103
"662",2018-06-06,27
"663",2018-06-07,62
"664",2018-06-08,69
"665",2018-06-11,3
"666",2018-06-12,34
"667",2018-06-13,114
"668",2018-06-14,97
"669",2018-06-15,22
"670",2018-06-16,9
"671",2018-06-18,41
"672",2018-06-19,6
"673",2018-06-20,6
"674",2018-06-21,51
"675",2018-06-22,7
"676",2018-06-23,7
"677",2018-06-25,6
"678",2018-06-26,86
"679",2018-06-27,90
"680",2018-06-28,32
"681",2018-06-29,14
"682",2018-07-02,25
"683",2018-07-03,89
"684",2018-07-04,12
"685",2018-07-05,39
"686",2018-07-06,85
"687",2018-07-07,27
"688",2018-07-09,26
"689",2018-07-10,34
"690",2018-07-11,22
"691",2018-07-12,75
"692",2018-07-13,32
"693",2018-07-14,25
"694",2018-07-16,83
"695",2018-07-17,34
"696",2018-07-18,23
"697",2018-07-19,84
"698",2018-07-20,55
"699",2018-07-23,40
"700",2018-07-24,67
"701",2018-07-25,57
"702",2018-07-26,58
"703",2018-07-27,22
"704",2018-07-28,6
"705",2018-07-30,63
"706",2018-07-31,36
"707",2018-08-01,22
"708",2018-08-02,86
"709",2018-08-03,156
"710",2018-08-04,2
"711",2018-08-06,83
"712",2018-08-07,21
"713",2018-08-08,64
"714",2018-08-09,54
"715",2018-08-10,159
"716",2018-08-11,4
"717",2018-08-13,102
"718",2018-08-14,49
"719",2018-08-15,70
"720",2018-08-16,78
"721",2018-08-17,6
"722",2018-08-18,7
"723",2018-08-20,55
"724",2018-08-21,80
"725",2018-08-22,66
"726",2018-08-23,38
"727",2018-08-24,52
"728",2018-08-27,12
"729",2018-08-28,31
"730",2018-08-29,97
"731",2018-08-30,57
"732",2018-08-31,38
"733",2018-09-01,4
"734",2018-09-03,34
"735",2018-09-04,55
"736",2018-09-05,57
"737",2018-09-06,56
"738",2018-09-07,57
"739",2018-09-10,13
"740",2018-09-11,66
"741",2018-09-12,70
"742",2018-09-13,39
"743",2018-09-14,104
"744",2018-09-15,33
"745",2018-09-17,61
"746",2018-09-18,137
"747",2018-09-19,67
"748",2018-09-20,32
"749",2018-09-21,27
"750",2018-09-22,2
"751",2018-09-24,78
"752",2018-09-25,117
"753",2018-09-26,87
"754",2018-09-27,38
"755",2018-09-28,70
"756",2018-10-01,31
"757",2018-10-02,73
"758",2018-10-03,50
"759",2018-10-04,36
"760",2018-10-05,58
"761",2018-10-08,51
"762",2018-10-09,79
"763",2018-10-10,68
"764",2018-10-11,63
"765",2018-10-12,59
"766",2018-10-13,4
"767",2018-10-15,72
"768",2018-10-16,47
"769",2018-10-17,12
"770",2018-10-18,63
"771",2018-10-19,36
"772",2018-10-22,36
"773",2018-10-23,50
"774",2018-10-24,21
"775",2018-10-25,71
"776",2018-10-26,62
"777",2018-10-29,32
"778",2018-10-30,20
"779",2018-10-31,46
"780",2018-11-01,49
"781",2018-11-02,35
"782",2018-11-03,3
"783",2018-11-05,31
"784",2018-11-06,97
"785",2018-11-07,51
"786",2018-11-08,150
"787",2018-11-09,61
"788",2018-11-10,2
"789",2018-11-12,14
"790",2018-11-13,60
"791",2018-11-14,10
"792",2018-11-15,30
"793",2018-11-16,37
"794",2018-11-19,45
"795",2018-11-20,74
"796",2018-11-21,89
"797",2018-11-22,55
"798",2018-11-23,48
"799",2018-11-27,125
"800",2018-11-28,65
"801",2018-11-29,56
"802",2018-11-30,33
"803",2018-12-03,33
"804",2018-12-04,33
"805",2018-12-05,72
"806",2018-12-06,63
"807",2018-12-07,71
"808",2018-12-08,9
"809",2018-12-10,27
"810",2018-12-11,69
"811",2018-12-12,48
"812",2018-12-13,55
"813",2018-12-14,146
"814",2018-12-17,73
"815",2018-12-18,63
"816",2018-12-19,40
"817",2018-12-20,24
"818",2018-12-21,59
"819",2018-12-22,4
"820",2018-12-24,68
"821",2018-12-25,20
"822",2018-12-26,99
"823",2018-12-27,56
"824",2018-12-28,83
"825",2018-12-31,68
